# Three-point probabilities for autosomes in 4-way RILs by sibling mating
# Note that these are for the minimal set of states.
# These are for the case of no crossover interference.
#
#
rf,coi,AAA,AAB,ABA,AAC,ACA,ABC,ACB
0.0710059171597633,1,0.503738427208340,0.134217724875209,0.015597052010009,0.260795047258073,0.038834506512256,0.033758295580574,0.013058946544156
0.0720653789004458,1,0.499472899131878,0.135016049614001,0.015864987587401,0.262303712282368,0.039458362120328,0.034498788483705,0.013385200769077
0.073134328358209,1,0.495223946379327,0.135802956745285,0.016134156140731,0.263790644266301,0.040083581505617,0.035248233042479,0.013716481909151
0.0742128935532234,1,0.490991538254578,0.136578455310265,0.016404535407541,0.265255895560526,0.040710085874952,0.036006664740660,0.014052824840395
0.0753012048192771,1,0.486775645149565,0.137342553671665,0.016676103335035,0.266699517019216,0.041337796994064,0.036774119320876,0.014394264498429
0.0763993948562784,1,0.482576238536476,0.138095259517981,0.016948838078881,0.268121558009042,0.041966637184537,0.037550632783568,0.014740835878383
0.0775075987841945,1,0.478393290962014,0.138836579867558,0.017222718001848,0.269522066418287,0.042596529320405,0.038336241384739,0.015092574034003
0.0786259541984733,1,0.474226776041069,0.139566521072990,0.017497721672827,0.270901088665727,0.043227396825765,0.039130981634791,0.015449514077333
0.0797546012269939,1,0.470076668449625,0.140285088823839,0.017773827865313,0.272258669706763,0.043859163671430,0.039934890294931,0.015811691177054
0.0808936825885978,1,0.465942943920664,0.140992288152873,0.018051015557351,0.273594853045645,0.044491754374705,0.040748004378525,0.016179140559255
0.0820433436532508,1,0.461825579236805,0.141688123437561,0.018329263929780,0.274909680738730,0.045125093995836,0.041570361145697,0.016551897504703
0.083203732503888,1,0.457724552225496,0.142372598404892,0.018608552365909,0.276203193403902,0.045759108137586,0.042401998102793,0.016929997348503
0.084375,1,0.453639841753972,0.143045716134896,0.018888860450781,0.277475430227155,0.046393722944075,0.043242952999787,0.017313475478627
0.0855572998430141,1,0.449571427723546,0.143707479064004,0.019170167970580,0.278726428968909,0.047028865100134,0.044093263827786,0.017702367334397
0.0867507886435331,1,0.445519291065319,0.144357888988724,0.019452454912196,0.279956225970613,0.047664461831118,0.044952968816527,0.018096708404891
0.0879556259904913,1,0.441483413735473,0.144996947069445,0.019735701463055,0.281164856161344,0.048300440903463,0.045822106432434,0.018496534227525
0.089171974522293,1,0.437463778709704,0.145624653831356,0.020019888009852,0.282352353059001,0.048936730623295,0.046700715371948,0.018901880384168
0.0904,1,0.433460369981366,0.146241009172587,0.020304995140460,0.283518748784583,0.049573259841396,0.047588834566229,0.019312782502864
0.0916398713826367,1,0.429473172554708,0.146846012362463,0.020591003641834,0.284664074057841,0.050209957950647,0.048486503170280,0.019729276251638
0.092891760904685,1,0.425502172443189,0.147439662047868,0.020877894501405,0.285788358207914,0.050846754890444,0.049393760564514,0.020151397338422
0.0941558441558442,1,0.421547356663232,0.148021956252630,0.021165648905777,0.286891629170576,0.051483581146116,0.050310646345636,0.020579181505524
0.0954323001631321,1,0.417608713234617,0.148592892386678,0.021454248243620,0.287973913503742,0.052120367756735,0.051237200332598,0.021012664531538
0.0967213114754098,1,0.413686231173658,0.149152467242977,0.021743674103565,0.289035236379502,0.052757046313461,0.052173462553141,0.021451882223389
0.0980230642504119,1,0.409779900491717,0.149700677003345,0.022033908276041,0.290075621592835,0.053393548965826,0.053119473244486,0.021896870415357
0.0993377483443709,1,0.405889712192471,0.150237517240931,0.022324932753761,0.291095091563636,0.054029808425629,0.054075272848143,0.022347664965006
0.100665557404326,1,0.402015658268935,0.150762982922844,0.022616729732545,0.292093667338851,0.054665757971790,0.055040902005378,0.022804301749325
0.102006688963211,1,0.398157731701049,0.151277068412980,0.022909281612308,0.293071368594603,0.055301331455833,0.056016401552449,0.023266816660602
0.103361344537815,1,0.394315926453613,0.151779767474745,0.023202570998191,0.294028213637872,0.055936463307917,0.057001812515609,0.023735245602035
0.104729729729730,1,0.390490237473983,0.152271073273773,0.023496580701843,0.294964219407607,0.056571088543491,0.057997176105934,0.024209624483049
0.106112054329372,1,0.386680660691269,0.152750978380716,0.023791293742887,0.295879401476402,0.057205142770668,0.059002533713674,0.024689989214373
0.107508532423208,1,0.382887193013084,0.153219474773455,0.024086693350437,0.296773774049677,0.057838562197988,0.060017926902443,0.025176375702652
0.108919382504288,1,0.379109832326452,0.153676553841124,0.024382762965335,0.297647349968718,0.058471283644014,0.061043397404675,0.025668819845648
0.110344827586207,1,0.375348577492968,0.154122206381996,0.024679486240148,0.298500140701322,0.059103244542842,0.062078987107884,0.026167357522658
0.111785095320624,1,0.371603428353486,0.154556422614686,0.024976847045022,0.299332156357718,0.059734382961572,0.063124738062173,0.026672024595313
0.113240418118467,1,0.367874385722194,0.154979192172192,0.025274829466268,0.300143405672939,0.060364637603855,0.064180692458907,0.027182856893785
0.114711033274956,1,0.364161451388756,0.155390504108628,0.025573417810707,0.300933896013363,0.060993947825198,0.065246892630288,0.027699890213244
0.116197183098592,1,0.360464628117677,0.155790346900968,0.025872596607988,0.301703633373033,0.061622253644756,0.066323381040064,0.028223160305635
0.117699115044248,1,0.356783919648325,0.156178708451460,0.026172350613492,0.302452622371057,0.062249495758718,0.067410200275217,0.028752702871737
0.119217081850534,1,0.353119330695234,0.156555576090223,0.026472664811455,0.303180866248610,0.062875615554617,0.068507393037263,0.029288553552771
0.120751341681574,1,0.349470866948818,0.156920936578469,0.026773524418695,0.303888366866789,0.063500555127358,0.069615002134582,0.029830747922297
0.122302158273381,1,0.345838535074166,0.157274776106725,0.027074914886132,0.304575124694176,0.064124257291411,0.070733070464803,0.030379321472815
0.123869801084991,1,0.342222342716709,0.157617080306234,0.027376821906786,0.305241138819557,0.064746665606350,0.071861641020681,0.030934309613937
0.125454545454545,1,0.338622298498733,0.157947834242510,0.027679231415670,0.305886406929229,0.065367724387002,0.073000756863338,0.031495747653819
0.127056672760511,1,0.335038412023835,0.158267022423326,0.027982129596665,0.306510925311829,0.065987378727982,0.074150461120705,0.032063670793013
0.128676470588235,1,0.331470693876093,0.158574628795807,0.028285502884561,0.307114688841291,0.066605574519314,0.075310796965689,0.032638114107733
0.130314232902033,1,0.327919155626640,0.158870636758128,0.028589337974319,0.307697690987740,0.067222258477044,0.076481807620504,0.033219112546034
0.131970260223048,1,0.324383809831819,0.159155029153190,0.028893621821974,0.308259923792213,0.067837378158000,0.077663536326815,0.033806700906362
0.133644859813084,1,0.320864670038127,0.159427788275734,0.029198341652341,0.308801377867241,0.068450881988783,0.078856026340297,0.034400913828076
0.135338345864662,1,0.317361750784586,0.159688895874100,0.029503484964456,0.309322042385921,0.069062719291052,0.080059320914396,0.035001785776109
0.137051039697543,1,0.313875067606543,0.159938333153165,0.029809039537859,0.309821905072637,0.069672840309268,0.081273463285150,0.035609351025780
0.138783269961977,1,0.310404637039507,0.160176080777235,0.030114993439198,0.310300952192691,0.070281196240042,0.082498496655104,0.036223643646714
0.140535372848948,1,0.306950476623289,0.160402118873739,0.030421335029678,0.310759168542714,0.070887739263942,0.083734464178123,0.036844697486755
0.142307692307692,1,0.303512604904135,0.160616427031331,0.030728052970139,0.311196537429131,0.071492422573673,0.084981408932478,0.037472546149525
0.144100580270793,1,0.300091041445241,0.160818984313100,0.031035136233639,0.311613040675275,0.072095200418072,0.086239373920440,0.038107222984806
0.145914396887160,1,0.296685806825996,0.161009769249437,0.031342574108997,0.312008658587421,0.072696028129280,0.087508402030101,0.038748761059384
0.147749510763209,1,0.293296922650926,0.161188759846526,0.031650356211971,0.312383369950649,0.073294862166174,0.088788536023813,0.039397193140777
0.149606299212598,1,0.289924411554809,0.161355933588479,0.031958472494034,0.312737152010715,0.073891660154151,0.090079818514378,0.040052551674129
0.151485148514852,1,0.286568297209769,0.161511267441137,0.032266913252239,0.313069980458123,0.074486380928467,0.091382291942030,0.040714868759001
0.153386454183267,1,0.283228604331777,0.161654737855234,0.032575669139540,0.313381829409788,0.075078984579601,0.092695998549975,0.041384176124707
0.155310621242485,1,0.279905358688615,0.161786320770491,0.032884731175811,0.313672671390909,0.075669432501535,0.094020980358894,0.042060505104472
0.157258064516129,1,0.276598587107583,0.161905991619181,0.033194090759409,0.313942477314568,0.076257687442487,0.095357279139807,0.042743886608054
0.159229208924949,1,0.273308317484086,0.162013725330154,0.033503739679410,0.314191216460474,0.076843713558534,0.096704936385498,0.043434351092875
0.161224489795918,1,0.270034578791221,0.162109496333244,0.033813670128639,0.314418856453188,0.077427476470476,0.098063993280673,0.044131928533724
0.163244353182751,1,0.266777401089266,0.162193278563734,0.034123874717516,0.314625363238400,0.078008943323938,0.099434490670889,0.044836648390977
0.165289256198347,1,0.263536815535212,0.162265045464715,0.034434346487455,0.314810701053720,0.078588082850534,0.100816469024961,0.045548539574657
0.167359667359667,1,0.260312854395921,0.162324769996318,0.034745078928401,0.314974832410404,0.079164865438940,0.102209968408072,0.046267630412956
0.169456066945607,1,0.257105551057907,0.162372424636126,0.035056065992819,0.315117718056595,0.079739263201188,0.103615028436142,0.046993948610279
0.171578947368421,1,0.253914940040658,0.162407981386335,0.035367302113893,0.315239316951124,0.080311250049268,0.105031688240490,0.047727521209509
0.173728813559322,1,0.250741057009579,0.162431411778720,0.035678782223453,0.315339586230725,0.080880801773490,0.106459986425687,0.048468374549533
0.17590618336887,1,0.247583938790688,0.162442686880246,0.035990501771189,0.315418481176904,0.081447896125824,0.107899961025361,0.049216534220936
0.178111587982833,1,0.244443623385096,0.162441777298822,0.036302456744923,0.315475955179550,0.082012512907827,0.109351649456024,0.049972025019001
0.180345572354212,1,0.241320149985057,0.162428653189291,0.036614643692126,0.315511959699050,0.082574634063659,0.110815088467811,0.050734870894183
0.182608695652174,1,0.238213558991068,0.162403284259882,0.036927059742717,0.315526444226463,0.083134243778591,0.112290314092746,0.051505094899775
0.184901531728665,1,0.235123892029554,0.162365639778655,0.037239702633179,0.315519356240578,0.083691328582977,0.113777361589697,0.052282719136520
0.187224669603524,1,0.232051191972350,0.162315688580658,0.037552570732192,0.315490641163085,0.084245877462495,0.115276265386417,0.053067764694133
0.189578713968958,1,0.228995502956985,0.162253399075648,0.037865663068115,0.315440242311992,0.084797881975370,0.116787059019367,0.053860251590100
0.191964285714286,1,0.225956870406545,0.162178739251884,0.038178979355882,0.315368100843421,0.085347336371994,0.118309775061201,0.054660198700470
0.19438202247191,1,0.222935341056566,0.162091676691904,0.038492520031444,0.315274155713286,0.085894237733288,0.119844445066735,0.055467623698152
0.196832579185520,1,0.219930962975366,0.161992178572814,0.038806286280344,0.315158343604736,0.086438586101438,0.121391099484717,0.056282542971976
0.199316628701595,1,0.216943785592358,0.161880211679418,0.039120280074445,0.315020598876662,0.086980384630975,0.122949767588968,0.057104971553444
0.201834862385321,1,0.213973859723582,0.161755742409478,0.039434504206697,0.314860853491649,0.087519639740584,0.124520477388748,0.057934923030764
0.204387990762125,1,0.211021237604442,0.161618736789005,0.039748962333163,0.314679036960288,0.088056361283930,0.126103255552948,0.058772409467655
