# Three-point probabilities for autosomes in 4-way RILs by sibling mating
# Note that these are for the minimal set of states.
# These are for the case of strong positive crossover interference
#     (the gamma model with nu=11.3)
#
rf,coi,AAA,AAB,ABA,AAC,ACA,ABC,ACB
0.000520291363163372,0,0.993787744059896,0.002067386103546,0.000001928711353,0.004133059382788,0.000005570247067,0.000003445268437,0.000000866222065
0.00100200400801603,0,0.988091272094060,0.003957183574404,0.000007084544074,0.007908080996355,0.000020455240886,0.000012711078433,0.000003212462966
0.00104384133611691,0,0.987599003953859,0.004120225044605,0.000007682065075,0.008233634261404,0.000022179958220,0.000013788414474,0.000003486293313
0.00150753768844221,0,0.982169297803068,0.005915730344044,0.000015875245132,0.011817387190593,0.000045823987761,0.000028614778812,0.000007270640664
0.00157068062827225,0,0.981433623863361,0.006158603091794,0.000017211276697,0.012301950004897,0.000049678732088,0.000031040740463,0.000007892280886
0.00201612903225806,0,0.976268734551861,0.007861014489074,0.000028107717861,0.015697133930392,0.000081110483530,0.000050897560563,0.000013001256412
0.00210084033613445,0,0.975291450321589,0.008182605107513,0.000030468069613,0.016338228682557,0.000087917671757,0.000055213935212,0.000014116201389
0.00252780586450961,0,0.970389448263924,0.009793110070882,0.000043739610238,0.019547515306284,0.000126184056081,0.000079570065694,0.000020432615151
0.00263435194942044,0,0.969172332181270,0.010192314568221,0.000047404667114,0.020342689111775,0.000136749359053,0.000086320075228,0.000022190025339
0.00304259634888438,0,0.964531306812143,0.011712089985541,0.000062728989069,0.023368722677487,0.000180915271945,0.000114643264891,0.000029592985703
0.00317124735729387,0,0.963076120583187,0.012187813582105,0.000067973783926,0.024315546903222,0.000196027829044,0.000124371623422,0.000032145681267
0.00356052899287894,0,0.958694179991623,0.013618025978186,0.000085034333201,0.027160944707491,0.000245175915399,0.000156128456008,0.000040510603605
